Protein	UniProt,,ENZYME entry,,Accepted name,,Alternative name(s),,Reaction catalysed,,Cofactor(s),,Comment(s)
O05442	O05442,,3.2.2.5,,NAD(+) glycohydrolase.,,ADP-ribosyl cyclase. Beta-NAD(+) glycohydrolase. Diphosphopyridine nucleosidase. DPN hydrolase. DPNase. NAD glycohydrolase. NAD nucleosidase. NAD(+) nucleosidase. NADase. Nicotinamide adenine dinucleotide glycohydrolase. Nicotinamide adenine dinucleotide nucleosidase.,,NAD(+) + H(2)O = ADP-D-ribose + nicotinamide.,,,,-!- This enzyme catalyzes the hydrolysis of NAD(+), without associated ADP-ribosyl cyclase activity (unlike the metazoan enzyme EC 3.2.2.6, bifunctional ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase). -!- The enzyme from Group A streptococci has been implicated in the pathogenesis of diseases such as streptococcal toxic shock-like syndrome (STSS) and necrotizing fasciitis. -!- The enzyme from the venom of the snake Agkistrodon acutus also catalyzes EC 3.6.1.5.
O05450	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O05456	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O05495	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O05518	O05518,,2.3.1.234,,N(6)-L-threonylcarbamoyladenine synthase.,,T6A synthase.,,L-threonylcarbamoyladenylate + adenine(37) in tRNA = AMP + N(6)-L- threonylcarbamoyladenine(37) in tRNA.,,,,-!- The enzyme is involved in the synthesis of N(6)- threonylcarbamoyladenosine(37) in tRNAs, which is found in tRNAs with the anticodon NNU, i.e. tRNA(Ile), tRNA(Thr), tRNA(Asn), tRNA(Lys), tRNA(Ser) and tRNA(Arg). -!- Formerly EC 2.6.99.4.
O05519	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O05520	O05520,,4.6.1.17,,Cyclic pyranopterin monophosphate synthase.,,,,(8S)-3',8-cyclo-7,8-dihydroguanosine 5'-triphosphate = cyclic pyranopterin phosphate + diphosphate.,,,,-!- The enzyme catalyzes an early step in the biosynthesis of the molybdenum cofactor (MoCo). -!- Formerly EC 4.1.99.18.
O05521	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O05582	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O05634	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O05640	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O05641	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O05771	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O05773	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O05777	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O05780	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O05823	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O05828	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O05853	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O05855	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O05877	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O05981	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O05982	O05982,,2.7.4.25,,(d)CMP kinase.,,dCMP kinase. Deoxycytidine monophosphokinase. Deoxycytidylate kinase.,,ATP + (d)CMP = ADP + (d)CDP.,,,,-!- The prokaryotic cytidine monophosphate kinase specifically phosphorylates CMP (or dCMP), using ATP as the preferred phosphoryl donor. -!- Unlike EC 2.7.4.14, a eukaryotic enzyme that phosphorylates UMP and CMP with similar efficiency, the prokaryotic enzyme phosphorylates UMP with very low rates, and this function is catalyzed in prokaryotes by EC 2.7.4.22. -!- The enzyme phosphorylates dCMP nearly as well as it does CMP.
O06137	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O06159	O06159,,2.3.1.168,,Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase.,,Dihydrolipoyl transacylase.,,2-methylpropanoyl-CoA + enzyme N(6)-(dihydrolipoyl)lysine = CoA + enzyme N(6)-(S-(2-methylpropanoyl)dihydrolipoyl)lysine.,,,,-!- A multimer (24-mer) of this enzyme forms the core of the multienzyme 3-methyl-2-oxobutanoate dehydrogenase complex, and binds tightly both EC 1.2.4.4 and EC 1.8.1.4. -!- The lipoyl group of this enzyme is reductively 2-methylpropanoylated by EC 1.2.4.4, and the only observed direction catalyzed by EC 2.3.1.168 is that where this 2-methylpropanoyl is passed to coenzyme A. -!- In addition to the 2-methylpropanoyl group, formed when EC 1.2.4.4 acts on the oxoacid that corresponds with valine, this enzyme also transfers the 3-methylbutanoyl and S-2-methylbutanoyl groups, donated to it when EC 1.2.4.4 acts on the oxo acids corresponding with leucine and isoleucine.
O06170	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O06194	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O06218	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O06243	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O06263	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O06278	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O06311	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O06396	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O06403	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O06404	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O06457	O06457,,6.3.4.18,,5-(carboxyamino)imidazole ribonucleotide synthase.,,N(5)-CAIR synthetase. N(5)-carboxyaminoimidazole ribonucleotide synthetase.,,ATP + 5-amino-1-(5-phospho-D-ribosyl)imidazole + HCO(3)(-) = ADP + phosphate + 5-carboxyamino-1-(5-phospho-D-ribosyl)imidazole.,,,,-!- In Escherichia coli, this enzyme, along with EC 5.4.99.18, is required to carry out the single reaction catalyzed by EC 4.1.1.21 in vertebrates. -!- Carboxyphosphate is the putative acyl phosphate intermediate. -!- Involved in the late stages of purine biosynthesis.
O06476	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O06491	O06491,,6.3.5.7,,Glutaminyl-tRNA synthase (glutamine-hydrolyzing).,,GatCAB. GatDE. GatFAB. Glu-AdT. Glu-tRNA(Gln) amidotransferase. Glutamyl-tRNA(Gln) amidotransferase.,,ATP + L-glutamyl-tRNA(Gln) + L-glutamine = ADP + phosphate + L-glutaminyl-tRNA(Gln) + L-glutamate.,,,,-!- In systems lacking discernible glutamine--tRNA ligase (EC 6.1.1.18), glutaminyl-tRNA(Gln) is formed by a two-enzyme system. -!- In the first step, a nondiscriminating ligase (EC 6.1.1.24) mischarges tRNA(Gln) with glutamate, forming glutamyl-tRNA(Gln). -!- The glutamyl-tRNA(Gln) is not used in protein synthesis until the present enzyme converts it into glutaminyl-tRNA(Gln) (glutamyl- tRNA(Glu) is not a substrate for this enzyme). -!- A glutaminase subunit (cf. EC 3.5.1.2) produces an ammonia molecule that is transferred by a 30 A tunnel to a synthase subunit, where it is ligated to the carboxy group that has been activated by phosphorylation. -!- Some bacterial GatCAB complexes also has the activity of EC 6.3.5.6.
O06492	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O06538	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O06597	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O06604	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O06611	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O06614	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O06802	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O06807	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O06825	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O06925	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O06974	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O06976	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O07012	O07012,,3.2.1.23,,Beta-galactosidase.,,Exo-(1->4)-beta-D-galactanase. Lactase.,,Hydrolysis of terminal non-reducing beta-D-galactose residues in beta-D- galactosides.,,,,-!- Some enzymes in this group hydrolyze alpha-L-arabinosides; some animal enzymes also hydrolyze beta-D-fucosides and beta-D-glucosides (cf. EC 3.2.1.108).
O07021	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O07180	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O07181	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O07196	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O07198	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O07227	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O07235	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O07239	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O07255	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O07406	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O07411	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O07416	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O07419	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O07422	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O07521	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O07542	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O07584	O07584,,2.3.1.n4,,1-acyl-sn-glycerol-3-phosphate acyltransferase.,,,,Acyl-[acyl-carrier-protein] + 1-acyl-sn-glycerol 3-phosphate = [acyl- carrier-protein] + 1,2-diacyl-sn-glycerol 3-phosphate.,,,,
O07596	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O07634	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O07636	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O07678	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O07717	O07717,,4.1.3.1,,Isocitrate lyase.,,ICL. Isocitrase. Isocitratase. Isocitrate glyoxylate-lyase. Isocitritase.,,Isocitrate = succinate + glyoxylate.,,,,-!- The isomer of isocitrate involved is (1R,2S)-1-hydroxypropane-1,2,3- tricarboxylate.
O07720	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O07728	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O07806	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O07809	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O07853	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O08309	O08309,,2.7.1.40,,Pyruvate kinase.,,Phosphoenol transphosphorylase. Phosphoenolpyruvate kinase.,,ATP + pyruvate = ADP + phosphoenolpyruvate.,,,,-!- UTP, GTP, CTP, ITP and dATP can also act as donors. -!- Also phosphorylates hydroxylamine and fluoride in the presence of CO(2).
O08314	O08314,,2.4.2.29,,tRNA-guanine(34) transglycosylase.,,Guanine insertion enzyme. Q-insertase. Queuine tRNA-ribosyltransferase. Queuine(34) transfer ribonucleate ribosyltransferase. TGT. tRNA guanine(34) transglycosidase. tRNA transglycosylase.,,(1) Guanine(34) in tRNA + queuine = queuosine(34) in tRNA + guanine. (2) Guanine(34) in tRNA + 7-aminomethyl-7-carbaguanine = 7-aminomethyl-7- carbaguanine(34) in tRNA + guanine.,,,,-!- Certain prokaryotic and eukaryotic tRNAs contain the modified base queuine at position 34. -!- In eukaryotes queuine is salvaged from food and incorporated into tRNA directly via a base-exchange reaction, replacing guanine. -!- In eubacteria, which produce queuine de novo, the enzyme catalyzes the exchange of guanine with the queuine precursor preQ(1), which is ultimately modified to queuine. -!- The eubacterial enzyme can also use an earlier intermediate, preQ(0), to replace guanine in unmodified tRNA(Tyr) and tRNA(Asn). -!- This enzyme acts after EC 1.7.1.13 in the queuine-biosynthesis pathway.
O08335	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O08357	O08357,,3.5.2.3,,Dihydroorotase.,,Carbamoylaspartic dehydrase. DHOase.,,(S)-dihydroorotate + H(2)O = N-carbamoyl-L-aspartate.,,,,
O08359	O08359,,2.4.2.10,,Orotate phosphoribosyltransferase.,,OPRT. Orotidine-5'-phosphate diphosphorylase. Orotidine-5'-phosphate pyrophosphorylase. Orotidylic acid phosphorylase.,,Orotidine 5'-phosphate + diphosphate = orotate + 5-phospho-alpha-D-ribose 1-diphosphate.,,,,-!- The enzyme from higher eukaryotes also catalyzes the reaction listed as EC 4.1.1.23.
O08394	O08394,,1.6.2.4,,NADPH--hemoprotein reductase.,,Aldehyde reductase (NADPH-dependent). CPR. Cytochrome c reductase (reduced nicotinamide adenine dinucleotide phosphate, NADPH, NADPH-dependent). Cytochrome P450 reductase. Dihydroxynicotinamide adenine dinucleotide phosphate-cytochrome c reductase. FAD-cytochrome c reductase. Ferrihemoprotein P-450 reductase. NADP--cytochrome c reductase. NADP--cytochrome reductase. NADPH--cytochrome c oxidoreductase. NADPH--cytochrome c reductase. NADPH--cytochrome P450 oxidoreductase. NADPH--cytochrome P450 reductase. NADPH--ferricytochrome c oxidoreductase. NADPH--ferrihemoprotein reductase. NADPH-dependent cytochrome c reductase. NADPH:ferrihemoprotein oxidoreductase. NADPH:P450 reductase. Reduced nicotinamide adenine dinucleotide phosphate-cytochrome c reductase. Reductase, cytochrome c (reduced nicotinamide adenine dinucleotide phosphate). TPNH(2) cytochrome c reductase. TPNH-cytochrome c reductase.,,NADPH + n oxidized hemoprotein = NADP(+) + n reduced hemoprotein.,,FAD; FMN.,,-!- This enzyme catalyzes the transfer of electrons from NADPH, an obligatory two-electron donor, to microsomal P450 monooxygenases (e.g. EC 1.14.14.1) by stabilizing the one-electron reduced form of the flavin cofactors FAD and FMN. -!- It also reduces cytochrome b5 and cytochrome c. -!- The number n in the equation is 1 if the hemoprotein undergoes a 2-electron reduction, and is 2 if it undergoes a 1-electron reduction.;;O08394,,1.14.14.1,,Unspecific monooxygenase.,,Aryl hydrocarbon hydroxylase. Aryl-4-monooxygenase. Cytochrome P450. Flavoprotein-linked monooxygenase. Microsomal monooxygenase. Microsomal P450. Xenobiotic monooxygenase.,,RH + [reduced NADPH--hemoprotein reductase] + O(2) = ROH + [oxidized NADPH--hemoprotein reductase] + H(2)O.,,Heme-thiolate.,,-!- Acts on a wide range of substrates including many xenobiotics, steroids, fatty acids, vitamins and prostaglandins; reactions catalyzed include hydroxylation, epoxidation, N-oxidation, sulfooxidation, N-, S- and O-dealkylations, desulfation, deamination, and reduction of azo, nitro and N-oxide groups. -!- Together with EC 1.6.2.4, it forms a system in which two reducing equivalents are supplied by NADPH. -!- Some of the reactions attributed to EC 1.14.15.3 belong here. -!- Formerly EC 1.14.1.1, EC 1.14.14.2, EC 1.14.99.8 and EC 1.99.1.1.
O24862	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O24870	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O24875	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O24895	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O24900	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O24904	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O24911	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O24916	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O24922	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O24934	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O24974	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O24978	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25008	O25008,,2.8.1.7,,Cysteine desulfurase.,,Cysteine desulfurylase.,,L-cysteine + acceptor = L-alanine + S-sulfanyl-acceptor.,,Pyridoxal 5'-phosphate.,,-!- The sulfur from free L-cysteine is first transferred to a cysteine residue in the active site, and then passed on to various other acceptors. -!- The enzyme is involved in the biosynthesis of iron-sulfur clusters, thio-nucleosides in tRNA, thiamine, biotin, lipoate and pyranopterin (molybdopterin). -!- In Azotobacter vinelandii, this sulfur provides the inorganic sulfide required for nitrogenous metallocluster formation.
O25029	O25029,,3.6.4.13,,RNA helicase.,,,,ATP + H(2)O = ADP + phosphate.,,,,-!- RNA helicases utilize the energy from ATP hydrolysis to unwind RNA. -!- Some of them unwind RNA with a 3' to 5' polarity, other show 5' to 3' polarity. -!- Some helicases unwind DNA as well as RNA. -!- May be identical with EC 3.6.4.12 (DNA helicase).
O25032	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25047	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25058	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25066	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25068	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25121	O25121,,2.2.1.7,,1-deoxy-D-xylulose-5-phosphate synthase.,,1-deoxy-D-xylulose-5-phosphate pyruvate-lyase (carboxylating). 1-deoxyxylulose-5-phosphate synthase. DXP-synthase.,,Pyruvate + D-glyceraldehyde 3-phosphate = 1-deoxy-D-xylulose 5-phosphate + CO(2).,,Thiamine diphosphate.,,-!- The enzyme forms part of an alternative nonmevalonate pathway for terpenoid biosynthesis. -!- Formerly EC 4.1.3.37.
O25125	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25130	O25130,,2.6.1.92,,UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase.,,UDP-4-dehydro-6-deoxy-D-glucose transaminase. UDP-beta-L-threo-pentapyranos-4-ulose transaminase.,,UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine + 2-oxoglutarate = UDP-2-acetamido-2,6-dideoxy-beta-L-arabino-hex-4-ulose + L-glutamate.,,Pyridoxal 5'-phosphate.,,-!- The enzyme transfers the primary amino group of L-glutamate to C-4'' of UDP-4-dehydro sugars, forming a C-N bond in a stereo configuration opposite to that of UDP. -!- The enzyme from the bacterium Bacillus cereus has been shown to act on UDP-2-acetamido-2,6-dideoxy-beta-L-arabino-hex-4-ulose, UDP-beta- L-threo-pentapyranos-4-ulose, UDP-4-dehydro-6-deoxy-D-glucose, and UDP-2-acetamido-2,6-dideoxy-alpha-D-xylo-hex-4-ulose. -!- Cf. EC 2.6.1.34, which catalyzes a similar reaction, but forms the C-N bond in the same stereo configuration as that of UDP.
O25164	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25170	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25176	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25196	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25214	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25235	O25235,,2.7.8.13,,Phospho-N-acetylmuramoyl-pentapeptide-transferase.,,MraY transferase. Phospho-MurNAc-pentapeptide transferase. Phospho-N-acetylmuramoyl pentapeptide translocase. Phospho-NAc-muramoyl-pentapeptide translocase (UMP). Phosphoacetylmuramoylpentapeptide translocase. Phosphoacetylmuramoylpentapeptidetransferase. UDP-MurNAc-Ala-gamma-DGlu-Lys-DAla-DAla:undecaprenylphosphate transferase. UDP-MurNAc-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala:C(55)-isoprenoid alcohol transferase. UDP-MurNAc-pentapeptide phosphotransferase.,,UDP-Mur2Ac(oyl-L-Ala-gamma-D-Glu-L-Lys-D-Ala-D-Ala) + undecaprenyl phosphate = UMP + Mur2Ac(oyl-L-Ala-gamma-D-Glu-L-Lys-D-Ala-D-Ala)- diphosphoundecaprenol.,,,,-!- In Gram-negative and some Gram-positive organisms the L-lysine is replaced by meso-2,6-diaminoheptanedioate (meso-2,6-diaminopimelate, A2pm), which is combined with adjacent residues through its L-center. -!- The undecaprenol involved is ditrans,octacis-undecaprenol.
O25247	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25252	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25273	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25284	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25298	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25308	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25330	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25395	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25396	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25400	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25402	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25436	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25461	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25466	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25500	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25510	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25526	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25547	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25553	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25595	O25595,,5.1.1.1,,Alanine racemase.,,,,L-alanine = D-alanine.,,Pyridoxal 5'-phosphate.,,
O25610	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25616	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25661	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25664	O25664,,2.7.7.60,,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase.,,4-diphosphocytidyl-2-C-methyl-D-erythritol synthase. MCT. MEP cytidylyltransferase.,,CTP + 2-C-methyl-D-erythritol 4-phosphate = diphosphate + 4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol.,,Mn(2+) or Mg(2+).,,-!- ATP or UTP can replace CTP, but both are less effective. -!- GTP and TTP are not substrates. -!- Forms part of an alternative nonmevalonate pathway for terpenoid biosynthesis.;;O25664,,4.6.1.12,,2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase.,,MECDP-synthase.,,2-phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol = 2-C-methyl- D-erythritol 2,4-cyclodiphosphate + CMP.,,Mn(2+) or Mg(2+).,,-!- Forms part of an alternative nonmevalonate pathway for terpenoid biosynthesis.
O25672	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25695	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25752	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25806	O25806,,2.7.7.6,,DNA-directed RNA polymerase.,,DNA-dependent RNA polymerase. RNA nucleotidyltransferase (DNA-directed). RNA polymerase I. RNA polymerase II. RNA polymerase III.,,Nucleoside triphosphate + RNA(n) = diphosphate + RNA(n+1).,,,,-!- Catalyzes DNA-template-directed extension of the 3'-end of an RNA strand by one nucleotide at a time. -!- Can initiate a chain de novo. -!- In eukaryotes three forms of the enzyme have been distinguished on the basis of sensitivity of alpha-amanitin, and the type of RNA synthesized. -!- See also EC 2.7.7.19 and EC 2.7.7.48.
O25819	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25852	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25879	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O25953	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O26013	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O26019	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O26037	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O26046	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O26058	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O26090	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O26094	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O26098	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O26103	O26103,,1.1.1.262,,4-hydroxythreonine-4-phosphate dehydrogenase.,,4-(phosphohydroxy)-L-threonine dehydrogenase. L-threonine 4-phosphate dehydrogenase. NAD(+)-dependent threonine 4-phosphate dehydrogenase.,,4-phosphooxy-L-threonine + NAD(+) = 3-amino-2-oxopropyl phosphate + CO(2) + NADH.,,,,-!- The enzyme is part of the biosynthesis pathway of the coenzyme pyridoxal 5'-phosphate found in anaerobic bacteria.
O28471	O28471,,2.7.11.1,,Non-specific serine/threonine protein kinase.,,Protein phosphokinase. Protein serine kinase. Protein serine-threonine kinase. Protein-serine kinase. Serine kinase. Serine protein kinase. Serine(threonine) protein kinase. Serine-specific protein kinase. Serine/threonine protein kinase. Threonine-specific protein kinase.,,ATP + a protein = ADP + a phosphoprotein.,,,,-!- This is a heterogeneous group of serine/threonine protein kinases that do not have an activating compound and are either non-specific or their specificity has not been analyzed to date. -!- Formerly EC 2.7.1.37 and EC 2.7.1.70.
O30245	O30245,,2.7.11.1,,Non-specific serine/threonine protein kinase.,,Protein phosphokinase. Protein serine kinase. Protein serine-threonine kinase. Protein-serine kinase. Serine kinase. Serine protein kinase. Serine(threonine) protein kinase. Serine-specific protein kinase. Serine/threonine protein kinase. Threonine-specific protein kinase.,,ATP + a protein = ADP + a phosphoprotein.,,,,-!- This is a heterogeneous group of serine/threonine protein kinases that do not have an activating compound and are either non-specific or their specificity has not been analyzed to date. -!- Formerly EC 2.7.1.37 and EC 2.7.1.70.
O30409	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O31149	O31149,,2.7.3.9,,Phosphoenolpyruvate--protein phosphotransferase.,,Enzyme I of the phosphotransferase system. Phosphoenolpyruvate sugar phosphotransferase enzyme I. Phosphoenolpyruvate--protein phosphatase. Phosphopyruvate--protein factor phosphotransferase. Phosphopyruvate--protein phosphotransferase. Sugar--PEP phosphotransferase enzyme I.,,Phosphoenolpyruvate + protein L-histidine = pyruvate + protein N(pi)- phospho-L-histidine.,,,,-!- Acts only on histidine residues in specific phosphocarrier proteins of low molecular mass (9.5 kDa) involved in bacterial sugar transport. -!- A similar reaction where the protein is the enzyme EC 2.7.9.2 is part of the mechanism of that enzyme.
O31447	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
O31458	O31458,,3.5.99.6,,Glucosamine-6-phosphate deaminase.,,GlcN6P deaminase. Glucosamine phosphate deaminase. Glucosamine-6-phosphate isomerase. Phosphoglucosamine isomerase. Phosphoglucosaminisomerase.,,Alpha-D-glucosamine 6-phosphate + H(2)O = D-fructose 6-phosphate + NH(3).,,,,-!- Isomerization of the aldose-ketose type converts the -CH(-NH(2))-CH=O group of glucosamine 6-phosphate into -C(=NH)-CH(2)-OH, forming 2-deoxy-2-imino-D-arabino-hexitol which then hydrolyzes to yield fructose 6-phosphate and ammonia. -!- N-acetyl-D-glucosamine 6-phosphate, which is not broken down, activates the enzyme. -!- Formerly EC 5.3.1.10.
